id,set,start,endtime,startbidprice,initialbidprice,ref,category,product,description,mrp,base
532,54,2021-10-21 11:40:00 +0000 +0000,2021-10-21 12:40:00 +0000 +0000,1,1,1290,Apparel,Woolen kurta Set,Jaasvi Pack of 3 Woolen Kurtas -L,1899,1880
533,54,2021-10-21 11:40:00 +0000 +0000,2021-10-21 12:40:00 +0000 +0000,1,1,1140,Apparel,Embroidered Woolen kurta,Woolkraft Pick Any 1 Embroidered Woollen Elegance Kurta Grey-Free Size,2999,2969
534,54,2021-10-21 11:40:00 +0000 +0000,2021-10-21 12:40:00 +0000 +0000,1,1,431,Home & Kitchen,Wall Clock 3D Sticker,DIY Wall Clock 3D Sticker Home Office Decor Wall Clock (Black-Gold)  ,1999,1979
535,54,2021-10-21 11:40:00 +0000 +0000,2021-10-21 12:40:00 +0000 +0000,1,1,699,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyester Stretchable Two Seater Brown,2998,2968
536,54,2021-10-21 11:40:00 +0000 +0000,2021-10-21 12:40:00 +0000 +0000,1,1,720,Apparel,Stylish Cotton Kurta,Aadiya Pack of 3 Stylish Cotton Kurta Size- S,2997,2967
537,54,2021-10-21 11:40:00 +0000 +0000,2021-10-21 12:40:00 +0000 +0000,1,1,741,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Pink,2598,2572
538,54,2021-10-21 11:40:00 +0000 +0000,2021-10-21 12:40:00 +0000 +0000,1,1,843,Footwear,Blue Sports Shoes,Athleisure sports shoe - Blue   Size- 9,1399,1385
539,54,2021-10-21 11:40:00 +0000 +0000,2021-10-21 12:40:00 +0000 +0000,1,1,722,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Grey,2598,2572
540,55,2021-10-21 12:00:00 +0000 +0000,2021-10-21 13:00:00 +0000 +0000,1,1,6,Apparel,Kurti and Sharara Set,Pick any 1 Festive Kurta & Sharara set Carrot Red Size-L,2000,1980
541,55,2021-10-21 12:00:00 +0000 +0000,2021-10-21 13:00:00 +0000 +0000,1,1,851,Home Furnishing,Bedsheet Set,Aurome micro fibre double bedsheet + 2 pillow covers-orange and white print,1299,1286
542,55,2021-10-21 12:00:00 +0000 +0000,2021-10-21 13:00:00 +0000 +0000,1,1,1136,Apparel,Embroidered Woolen kurta,Woolkraft Pick Any 1 Embroidered Woollen Fantasy Kurta Grey-Free Size,2999,2969
543,55,2021-10-21 12:00:00 +0000 +0000,2021-10-21 13:00:00 +0000 +0000,1,1,1114,Home Furnishing,Sofa Cushion Cover Set,40 Pc Sofa + Deewan set - Maroon,2999,2969
544,55,2021-10-21 12:00:00 +0000 +0000,2021-10-21 13:00:00 +0000 +0000,1,1,761,Home Furnishing,Embroidered Bedsheet,Royal Roots- Pick any 1 embroidered Bedsheet-Camel,2500,2475
545,55,2021-10-21 12:00:00 +0000 +0000,2021-10-21 13:00:00 +0000 +0000,1,1,1121,Home Furnishing,Comforter Bedsheet Set,Aurome microfibre comforter with double bedsheet & 2 pillow covers-Abstract,2999,2969
546,55,2021-10-21 12:00:00 +0000 +0000,2021-10-21 13:00:00 +0000 +0000,1,1,405,Home & Kitchen," Knives Set & Scissors",Shopper52 7 Piece Stainless Steel Kitchen Knives Set & Knife Scissor     ,1499,1484
547,55,2021-10-21 12:00:00 +0000 +0000,2021-10-21 13:00:00 +0000 +0000,1,1,490,Home & Kitchen,Outdoor camping tent,Anti Ultraviolet Outdoor Camping Foldable Tent Water Resistant Tent   ,2999,2969
548,55,2021-10-21 12:00:00 +0000 +0000,2021-10-21 13:00:00 +0000 +0000,1,1,1268,Home & Kitchen,Wall art,5Frames0294 chirping birds frame,1999,1979
549,55,2021-10-21 12:00:00 +0000 +0000,2021-10-21 13:00:00 +0000 +0000,1,1,422,Home & Kitchen,Wall Clock 3D Sticker,DIY Wall Clock 3D Sticker Home Office Decor (Covering Area:18*46cm)   ,1999,1979
550,56,2021-10-21 12:20:00 +0000 +0000,2021-10-21 13:20:00 +0000 +0000,1,1,725,Footwear,Women slip on Sandal,Pack of 3 Women's fashion slip on sandals SIZE - 5,2997,2967
551,56,2021-10-21 12:20:00 +0000 +0000,2021-10-21 13:20:00 +0000 +0000,1,1,382,Home & Kitchen,Portable Lunch Bag ,Shopper52 Portable Insulated Lunch Bag (Grey Mix)-LUNCHBAG-GYMX    ,1499,1484
552,56,2021-10-21 12:20:00 +0000 +0000,2021-10-21 13:20:00 +0000 +0000,1,1,397,Home & Kitchen,Wall Clock 3D Sticker,Shopper52 DIY 3D Sticker Decor Wall Clock(Area: 35 x 35 cm )     ,1999,1979
553,56,2021-10-21 12:20:00 +0000 +0000,2021-10-21 13:20:00 +0000 +0000,1,1,1124,Home Furnishing,Comforter Bedsheet Set,Aurome microfibre comforter + double bedsheet & 2 pillow covers-Leaf print,2999,2969
554,56,2021-10-21 12:20:00 +0000 +0000,2021-10-21 13:20:00 +0000 +0000,1,1,384,Home & Kitchen,Portable Lunch Bag ,Shopper52 PortableInsulated Lunch Bag(Pink Color Mix)-LUNCHBAG-PKMX    ,1499,1484
555,56,2021-10-21 12:20:00 +0000 +0000,2021-10-21 13:20:00 +0000 +0000,1,1,717,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyester Fabric Super Stretchable Two Seater Peach,2998,2968
556,56,2021-10-21 12:20:00 +0000 +0000,2021-10-21 13:20:00 +0000 +0000,1,1,695,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyester Fabric Super Stretchable Two Seater Multi,2998,2968
557,56,2021-10-21 12:20:00 +0000 +0000,2021-10-21 13:20:00 +0000 +0000,1,1,377,Home & Kitchen,Insulated Lunch Bag,Canvas Portable Thermal Insulated Lunch Bag with Handle (Multi-24)    ,1499,1484
558,56,2021-10-21 12:20:00 +0000 +0000,2021-10-21 13:20:00 +0000 +0000,1,1,1133,Home Furnishing,Reversible Comforter,"Aurome Reversible Double bed Comforter -Star (Dark & Light Purple ,200 GSM)",2999,2969
559,56,2021-10-21 12:20:00 +0000 +0000,2021-10-21 13:20:00 +0000 +0000,1,1,1179,Home & Kitchen,Wall art,5Frames0193 colorful abstract frame,1999,1979
560,57,2021-10-21 12:40:00 +0000 +0000,2021-10-21 13:40:00 +0000 +0000,1,1,839,Apparel,Boys T-shirt Set,Pack of 5 Boys Tshirts Size 3-4  yrs,1495,1480
561,57,2021-10-21 12:40:00 +0000 +0000,2021-10-21 13:40:00 +0000 +0000,1,1,1285,Footwear,Casual slip on Shoes,2 Printed comfort slip on shoes SIZE -6,1998,1978
562,57,2021-10-21 12:40:00 +0000 +0000,2021-10-21 13:40:00 +0000 +0000,1,1,2,Kitchen,Food Processor,Wonderchef Manual Food Processor,2000,1980
563,57,2021-10-21 12:40:00 +0000 +0000,2021-10-21 13:40:00 +0000 +0000,1,1,1212,Home & Kitchen,Wall art,5Frames0228 flowers frame,1999,1979
564,57,2021-10-21 12:40:00 +0000 +0000,2021-10-21 13:40:00 +0000 +0000,1,1,745,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Floral,2598,2572
565,57,2021-10-21 12:40:00 +0000 +0000,2021-10-21 13:40:00 +0000 +0000,1,1,1215,Home & Kitchen,Wall art,5Frames0231 sunrise frame,1999,1979
566,57,2021-10-21 12:40:00 +0000 +0000,2021-10-21 13:40:00 +0000 +0000,1,1,735,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Brown,2598,2572
567,57,2021-10-21 12:40:00 +0000 +0000,2021-10-21 13:40:00 +0000 +0000,1,1,480,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Organiser,Water Resistant     ",1499,1484
568,57,2021-10-21 12:40:00 +0000 +0000,2021-10-21 13:40:00 +0000 +0000,1,1,771,Home & Kitchen,3D wall clock Sticker,DIY Designer Creative 3D Stickers Frameless Decorative Wall Clock,1999,1979
569,57,2021-10-21 12:40:00 +0000 +0000,2021-10-21 13:40:00 +0000 +0000,1,1,1299,Apparel,Sweater Set,Jaasvi Pack of 3 Sweaters-XL,1800,1782
570,58,2021-10-21 13:00:00 +0000 +0000,2021-10-21 14:00:00 +0000 +0000,1,1,1232,Home & Kitchen,Wall art,5Frames0255 autumn frame,1999,1979
571,58,2021-10-21 13:00:00 +0000 +0000,2021-10-21 14:00:00 +0000 +0000,1,1,320,Electronics & Appliances,DIY Wall Clock 3D Sticker,DIY Wall Clock 3D Sticker Decor 3D Wall Clock (Covering Area:60 * 60cm),1999,1979
572,58,2021-10-21 13:00:00 +0000 +0000,2021-10-21 14:00:00 +0000 +0000,1,1,1214,Home & Kitchen,Wall art,5Frames0230 river frame,1999,1979
573,58,2021-10-21 13:00:00 +0000 +0000,2021-10-21 14:00:00 +0000 +0000,1,1,303,Apparel,Kurti and Jacket Set,Pick Any 1 Brocade Pink Jacket & Blue Kurta Size-L,1499,1484
574,58,2021-10-21 13:00:00 +0000 +0000,2021-10-21 14:00:00 +0000 +0000,1,1,1142,Apparel,Embroidered Woolen kurta,Woolkraft Colour Fantasy Woollen Embroidered Kurta Navy Blue-Free Size,2999,2969
575,58,2021-10-21 13:00:00 +0000 +0000,2021-10-21 14:00:00 +0000 +0000,1,1,471,Home & Kitchen,Cubes Set with Travel Bag,Shopper52 6pcs Packing Cubes Portable Storage Organiser Blue  ,1499,1484
576,58,2021-10-21 13:00:00 +0000 +0000,2021-10-21 14:00:00 +0000 +0000,1,1,1194,Home & Kitchen,Wall art,5Frames0210 ship frame,1999,1979
577,58,2021-10-21 13:00:00 +0000 +0000,2021-10-21 14:00:00 +0000 +0000,1,1,1160,Home & Kitchen,Wall art,5Frames0169 snow frame,1999,1979
578,58,2021-10-21 13:00:00 +0000 +0000,2021-10-21 14:00:00 +0000 +0000,1,1,1224,Home & Kitchen,Wall art,5Frames0240 flower frame,1999,1979
579,58,2021-10-21 13:00:00 +0000 +0000,2021-10-21 14:00:00 +0000 +0000,1,1,725,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater White,2598,2572
580,59,2021-10-21 13:20:00 +0000 +0000,2021-10-21 14:20:00 +0000 +0000,1,1,1162,Home & Kitchen,Wall art,5Frames0171 buddha frame,1999,1979
581,59,2021-10-21 13:20:00 +0000 +0000,2021-10-21 14:20:00 +0000 +0000,1,1,1141,Apparel,Embroidered Woolen kurta,Woolkraft Pick Any 1 Color Fantasy Woollen Embroidered Kurta Grey-Free Size,2999,2969
582,59,2021-10-21 13:20:00 +0000 +0000,2021-10-21 14:20:00 +0000 +0000,1,1,300,Apparel,Kurti and Palazzo Set,Curllie Swarnashree Collection Pick Any 1 Kurta & Palazzo Set Pink Size-L,1499,1484
583,59,2021-10-21 13:20:00 +0000 +0000,2021-10-21 14:20:00 +0000 +0000,1,1,713,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyester Fabric Super Stretchable Two Seater Blue,2998,2968
584,59,2021-10-21 13:20:00 +0000 +0000,2021-10-21 14:20:00 +0000 +0000,1,1,1150,Apparel,Embroidered Woolen kurta,Woolkraft Pick Any 1 Embroidered Cosy Winter Kurta Beige-Free Size,2999,2969
585,59,2021-10-21 13:20:00 +0000 +0000,2021-10-21 14:20:00 +0000 +0000,1,1,781,Home Furnishing,Reversible Comforter,"Aurome Reversible Single bed Comforter (Dark & Light Maroon, 200 GSM)",2499,2474
586,59,2021-10-21 13:20:00 +0000 +0000,2021-10-21 14:20:00 +0000 +0000,1,1,1174,Home & Kitchen,Wall art,5Frames0187 radha krishna frame,1999,1979
587,59,2021-10-21 13:20:00 +0000 +0000,2021-10-21 14:20:00 +0000 +0000,1,1,840,Home & Kitchen,barbeque Grill set,Charcoal Portable Folding Barbeque Barbecue Grill for Outdoor Cooking,2999,2969
588,59,2021-10-21 13:20:00 +0000 +0000,2021-10-21 14:20:00 +0000 +0000,1,1,1150,Home & Kitchen,Wall art,5Frames0159 tree frame,1999,1979
589,59,2021-10-21 13:20:00 +0000 +0000,2021-10-21 14:20:00 +0000 +0000,1,1,1282,Home & Kitchen,Wall art,5Frames0314 flowers frame,1999,1979
590,60,2021-10-21 13:40:00 +0000 +0000,2021-10-21 14:40:00 +0000 +0000,1,1,479,Home & Kitchen,Cubes Set with Travel Bag,Shopper52 6pcs Packing Cubes Portable Storage Organiser  Maroon   ,1499,1484
591,60,2021-10-21 13:40:00 +0000 +0000,2021-10-21 14:40:00 +0000 +0000,1,1,691,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyester Fabric Super StretchableTwo Seater Green,2998,2968
592,60,2021-10-21 13:40:00 +0000 +0000,2021-10-21 14:40:00 +0000 +0000,1,1,758,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester  Super Stretchable One Seater Brown,2598,2572
593,60,2021-10-21 13:40:00 +0000 +0000,2021-10-21 14:40:00 +0000 +0000,1,1,407,Home & Kitchen,Photo Frame Hanger Tools,Magic Insta Hang Instant wall Photo Frame Hanging Hanger Nail Tool Kit    ,1499,1484
594,60,2021-10-21 13:40:00 +0000 +0000,2021-10-21 14:40:00 +0000 +0000,1,1,487,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Organiser ,Water Resistant(Turquoise)",1499,1484
595,60,2021-10-21 13:40:00 +0000 +0000,2021-10-21 14:40:00 +0000 +0000,1,1,1152,Apparel,Cotton Nighties Set,Must Have Pack of 3 Cotton Nighties Size-M-L,2097,2076
596,60,2021-10-21 13:40:00 +0000 +0000,2021-10-21 14:40:00 +0000 +0000,1,1,769,Home Furnishing,Double bed Comforter,"Aurome Micro fiber Double bed Comforter (Colourful, 120 GSM)",2499,2474
597,60,2021-10-21 13:40:00 +0000 +0000,2021-10-21 14:40:00 +0000 +0000,1,1,1239,Home & Kitchen,Wall art,5Frames0263 tulip flower frame,1999,1979
598,60,2021-10-21 13:40:00 +0000 +0000,2021-10-21 14:40:00 +0000 +0000,1,1,308,Apparel,woolen Kurti and Palazzo,Jaasvi Pack of 2 Woolen Kurti with Palazzo Size-XL,1499,1484
599,60,2021-10-21 13:40:00 +0000 +0000,2021-10-21 14:40:00 +0000 +0000,1,1,352,Home & Kitchen,Socket Wrench Spanner Set,10 in 1 Socket Wrench Spanner Set - 10PCTK    ,1999,1979
600,61,2021-10-21 14:00:00 +0000 +0000,2021-10-21 15:00:00 +0000 +0000,1,1,320,Home Furnishing,Anti Skid Mat,"Aurome Anti-Skid Cotton Bath/Door Mat Set of 2(Size-51x80 cm, 43x62 cm)",1499,1484
601,61,2021-10-21 14:00:00 +0000 +0000,2021-10-21 15:00:00 +0000 +0000,1,1,778,Home Furnishing,Reversible Comforter,"Aurome Reversible Single bed Comforter -Star (Red and Light Pink, 200 GSM)",2499,2474
602,61,2021-10-21 14:00:00 +0000 +0000,2021-10-21 15:00:00 +0000 +0000,1,1,727,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Orange,2598,2572
603,61,2021-10-21 14:00:00 +0000 +0000,2021-10-21 15:00:00 +0000 +0000,1,1,1144,Apparel,3 Dress Set,Curllie All Set to Dazzle - Pack of 3 Dresses-M,1599,1583
604,61,2021-10-21 14:00:00 +0000 +0000,2021-10-21 15:00:00 +0000 +0000,1,1,847,Home Furnishing,Queen Size Bedsheet Set,"Valito 120 GSM Queen Size Double Bedsheet Set- Floral Print, Brown",1399,1385
605,61,2021-10-21 14:00:00 +0000 +0000,2021-10-21 15:00:00 +0000 +0000,1,1,1143,Apparel,Kurta and Stoll Set,Jaasvi Pack of 2 Woolen Kurtas & 2 Stolls-XL,1599,1583
606,61,2021-10-21 14:00:00 +0000 +0000,2021-10-21 15:00:00 +0000 +0000,1,1,415,Home Furnishing,Anti Skid Bedside Runner,Aurome Anti-Skid Bedside Cotton Runner-Leaf Print (2x5 feet),1999,1979
607,61,2021-10-21 14:00:00 +0000 +0000,2021-10-21 15:00:00 +0000 +0000,1,1,1164,Home & Kitchen,Wall art,5Frames0173 buddha frame,1999,1979
608,61,2021-10-21 14:00:00 +0000 +0000,2021-10-21 15:00:00 +0000 +0000,1,1,738,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Brown,2598,2572
609,61,2021-10-21 14:00:00 +0000 +0000,2021-10-21 15:00:00 +0000 +0000,1,1,361,Home & Kitchen,Multi Functional Pouch,"Multi Functional Pouch Cosmetic, Travel Handbag, Mp3, Phone, Book  Brown",1499,1484
610,62,2021-10-21 14:20:00 +0000 +0000,2021-10-21 15:20:00 +0000 +0000,1,1,1291,Apparel,Woolen kurta Set,Jaasvi Pack of 3 Woolen Kurtas -XL,1899,1880
611,62,2021-10-21 14:20:00 +0000 +0000,2021-10-21 15:20:00 +0000 +0000,1,1,1155,Home & Kitchen,Wall art,5Frames0164 autumn frame,1999,1979
612,62,2021-10-21 14:20:00 +0000 +0000,2021-10-21 15:20:00 +0000 +0000,1,1,1202,Home & Kitchen,Wall art,5Frames0218 sunset frame,1999,1979
613,62,2021-10-21 14:20:00 +0000 +0000,2021-10-21 15:20:00 +0000 +0000,1,1,752,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Blue,2598,2572
614,62,2021-10-21 14:20:00 +0000 +0000,2021-10-21 15:20:00 +0000 +0000,1,1,1150,Apparel,Women's Trendy Sweatshirt,Gary Cooper Pack Of 3 Womens Trendy Sweatshirt Sweatshirts-XXL,2100,2079
615,62,2021-10-21 14:20:00 +0000 +0000,2021-10-21 15:20:00 +0000 +0000,1,1,759,Kitchen,Kitchen Storage Set,Slings 10pcs kitchen Storage with Spice  Rack,2500,2475
616,62,2021-10-21 14:20:00 +0000 +0000,2021-10-21 15:20:00 +0000 +0000,1,1,762,Apparel,Black Lace Saree,Pick Any One Lace Saree  (Black),2499,2474
617,62,2021-10-21 14:20:00 +0000 +0000,2021-10-21 15:20:00 +0000 +0000,1,1,1234,Home & Kitchen,Wall art,5Frames0257 tree frame,1999,1979
618,62,2021-10-21 14:20:00 +0000 +0000,2021-10-21 15:20:00 +0000 +0000,1,1,1221,Home & Kitchen,Wall art,5Frames0237 beach frame,1999,1979
619,62,2021-10-21 14:20:00 +0000 +0000,2021-10-21 15:20:00 +0000 +0000,1,1,318,Electronics & Appliances,Multipurpose Toolkit,"Multipurpose Magnetic Toolkit for Home, Car, Bike -25 Pieces",1499,1484
620,63,2021-10-21 14:40:00 +0000 +0000,2021-10-21 15:40:00 +0000 +0000,1,1,768,Home Furnishing,Curtain Set with rings,Aurome Door Curtain Set of 2[7x 4Ft] 3D Printed with Polyester Steel Rings,2499,2474
621,63,2021-10-21 14:40:00 +0000 +0000,2021-10-21 15:40:00 +0000 +0000,1,1,426,Home & Kitchen,Travel Shoe Storage,Shopper52 Multi-Purpose Travel  Footwear Organizer(2 Layer Bag) Brown,1499,1484
622,63,2021-10-21 14:40:00 +0000 +0000,2021-10-21 15:40:00 +0000 +0000,1,1,1159,Kitchen,Cook & Serve,SNB Pick Any 1 - 20 Pcs Handi & Lid Bowl Set Red,2999,2969
623,63,2021-10-21 14:40:00 +0000 +0000,2021-10-21 15:40:00 +0000 +0000,1,1,1163,Home & Kitchen,Wall art,5Frames0172 buddha frame,1999,1979
